car_name,carisyou_url,aws_url,브랜드,국산/수입,가격,연비,연료,차급,외형,등급명,판매여부,출시일,단종일,승차정원,최고속도,배기량,엔진형식,구동방식,연비등급,price_int,price_int_low,price_int_high,displacement_int,fuel_efficiency_int,fuel_efficiency_int_low,fuel_efficiency_int_high
2010 BMW M3(4세대),http://file.carisyou.com/newcar/color/4041_bmw_m32010_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1621.jpg,BMW,수입,"9,590~1억50만원",7.2~7.5km/ℓ,가솔린,준중형,쿠페,기본형,단종,2010-07-01,2010-12-01,4명,250km/h,"3,999cc",V8,FR,5등급,"95900000, 100500000",95900000,100500000,3999,"7.2, 7.5",7.2,7.5
2011 BMW Z4(2세대),http://file.carisyou.com/upload/2019/07/23/FILE_201907230116569030.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1622.jpg,BMW,수입,"8,040~8,950만원",9.8~12.2km/ℓ,가솔린,소형,컨버터블,s드라이브28i,단종,2010-11-10,2016-08-31,2명,250km/h,"1,997cc",V6,FR,3등급,"80400000, 89500000",80400000,89500000,1997,"9.8, 12.2",9.8,12.2
2011 혼다 CR-Z,http://file.carisyou.com/newcar/color/4043_honda_cr-z2010_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1623.jpg,혼다,수입,"3,490만원",20.6km/ℓ,가솔린/하이브리드,소형,해치백,1.5기본형CVT,미정,,,2명,0km/h,"1,497cc",직렬4기통SOHC,FF,1등급,34900000,34900000,34900000,1497,20.6,20.6,20.6
2011 캐딜락 CTS(2세대),http://file.carisyou.com/newcar/color/4044_cadillac_newcts2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1624.jpg,캐딜락,수입,"6,180만원",8.8km/ℓ,가솔린,중형,쿠페,3.6쿠페,단종,2010-11-18,2014-06-22,4명,0km/h,"3,564cc",V6,FR,5등급,61800000,61800000,61800000,3564,8.8,8.8,8.8
2011 벤츠 E클래스(4세대),http://file.carisyou.com/newcar/color/4045_benz_newe-class2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1625.jpg,벤츠,수입,"5,710~8,090만원",9.2~10.8km/ℓ,가솔린,중형,세단,E200CGI블루이피션시,단종,2011-05-16,2012-10-04,5명,230km/h,"1,796cc",직렬4기통,FR,3등급,"57100000, 80900000",57100000,80900000,1796,"9.2, 10.8",9.2,10.8
2011 BMW 7시리즈(5세대),http://file.carisyou.com/newcar/color/4046_bmw_new7series2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1626.jpg,BMW,수입,"1억2,030~2억7,530만원",6.4~13.5km/ℓ,"가솔린,디젤",대형,세단,730d,단종,2010-11-16,2012-09-05,5명,245km/h,"2,993cc",직렬6기통,FR,2등급,"120300000, 275300000",120300000,275300000,2993,"6.4, 13.5",6.4,13.5
2011 벤틀리 컨티넨탈(2세대),http://file.carisyou.com/newcar/color/4047_bentley_continental2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1627.jpg,벤틀리,수입,"2억8,600만원",6.3km/ℓ,가솔린,대형,쿠페,GT,단종,2011-04-27,2012-01-01,4명,318km/h,"5,998cc",W12트윈터보,4WD,5등급,286000000,286000000,286000000,5998,6.3,6.3,6.3
2011 로터스 엘리스,http://file.carisyou.com/newcar/color/4048_lotus_elise2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1628.jpg,로터스,수입,"6,260~8,340만원",10.2~15.9km/ℓ,가솔린,소형,컨버터블,1.6,단종,2010-11-18,2015-11-01,2명,204km/h,"1,598cc",1.6DOHC,MR,2등급,"62600000, 83400000",62600000,83400000,1598,"10.2, 15.9",10.2,15.9
2011 링컨 MKX(1세대),http://file.carisyou.com/newcar/color/4049_lincoln_mkx2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1629.jpg,링컨,수입,"5,460만원",7.7km/ℓ,가솔린,중형,SUV,3.8,단종,2010-11-23,2015-11-01,5명,0km/h,"3,726cc",V6,4WD,5등급,54600000,54600000,54600000,3726,7.7,7.7,7.7
2011 아우디 R8(1세대),http://file.carisyou.com/newcar/color/4050_audi_newr82011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1630.jpg,아우디,수입,"2억2,230만원",6.2km/ℓ,가솔린,준중형,컨버터블,스파이더5.2FSI콰트로,단종,2010-11-25,2013-03-01,2명,313km/h,"5,204cc",V10,4WD,5등급,222300000,222300000,222300000,5204,6.2,6.2,6.2
2011 현대 그랜저(HG),http://file.carisyou.com/upload/2019/07/24/FILE_201907240453128410.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1631.jpg,현대,국산,"2,330~4,450만원",8.9~12.8km/ℓ,"가솔린,엘피지",준대형,세단,HG240럭셔리,단종,2011-01-01,2012-01-01,5명,0km/h,"2,359cc",2.4GDI,FF,2등급,"23300000, 44500000",23300000,44500000,2359,"8.9, 12.8",8.9,12.8
2011 벤츠 M클래스(2세대),http://file.carisyou.com/newcar/color/4052_benz_m-class2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1632.jpg,벤츠,수입,"8,800만원",9.3km/ℓ,디젤,중형,SUV,ML300CDI4매틱블루이피션시그랜드에디션,단종,2010-11-29,2012-05-23,5명,205km/h,"2,987cc",V6,4WD,4등급,88000000,88000000,88000000,2987,9.3,9.3,9.3
2011 아우디 A6(6세대),http://file.carisyou.com/newcar/color/4053_audi_a62011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1633.jpg,아우디,수입,"6,880만원",11.1km/ℓ,디젤,중형,세단,3.0TDI콰트로,단종,2010-11-29,2011-08-01,5명,250km/h,"2,967cc",V6TDI,4WD,3등급,68800000,68800000,68800000,2967,11.1,11.1,11.1
2011 BMW 5시리즈(6세대),http://file.carisyou.com/newcar/color/4054_bmw_new5series2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1634.jpg,BMW,수입,"6,260~1억1,410만원",7.3~18.7km/ℓ,"가솔린,디젤",중형,세단,520d,단종,2011-09-08,2012-08-31,5명,225km/h,"1,995cc",4기통디젤,FR,1등급,"62600000, 114100000",62600000,114100000,1995,"7.3, 18.7",7.3,18.7
2011 BMW 5시리즈 그란 투리스모(6세대),http://file.carisyou.com/newcar/color/4055_bmw_granturismo2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1635.jpg,BMW,수입,"7,780~1억730만원",9.0~15.0km/ℓ,"가솔린,디젤",대형,해치백,GT30d,단종,2011-08-09,2012-08-31,5명,240km/h,"2,993cc",직렬6기통터보,FR,1등급,"77800000, 107300000",77800000,107300000,2993,"9.0, 15.0",9.0,15.0
2011 푸조 308(1세대),http://file.carisyou.com/newcar/color/4056_peugeot_new3082011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1636.jpg,푸조,수입,"3,390만원",21.2km/ℓ,디젤,준중형,왜건,SWMCP,단종,2010-12-02,2011-08-17,5명,185km/h,"1,560cc",4기통,FF,1등급,33900000,33900000,33900000,1560,21.2,21.2,21.2
2011 기아 뉴 카니발 R,http://file.carisyou.com/newcar/color/4057_kia_newcarnival2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1637.jpg,기아,국산,"2,600~3,460만원",9.2~12.9km/ℓ,"가솔린,디젤",대형,RV,GX,단종,2010-12-02,2011-12-04,9명,0km/h,"2,199cc",2.2e-VGT,FF,2등급,"26000000, 34600000",26000000,34600000,2199,"9.2, 12.9",9.2,12.9
2011 기아 그랜드 카니발 R,http://file.carisyou.com/newcar/color/4058_kia_grandcanival2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1638.jpg,기아,국산,"2,231~4,434만원",6.8~14.5km/ℓ,"가솔린,디젤,엘피지",대형,RV,GX,단종,2010-12-02,2011-12-04,11명,0km/h,"2,199cc",2.2E-VGT,FF,2등급,"22310000, 44340000",22310000,44340000,2199,"6.8, 14.5",6.8,14.5
2011 벤츠 CL클래스(3세대),http://file.carisyou.com/newcar/color/4059_benz_newcl-class2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1639.jpg,벤츠,수입,2억원,7.6km/ℓ,가솔린,대형,쿠페,CL63AMG,단종,2010-12-06,2014-10-01,4명,250km/h,"5,461cc",V8바이터보,FR,5등급,200000000,200000000,200000000,5461,7.6,7.6,7.6
2011 벤츠 CLS클래스(2세대),http://file.carisyou.com/newcar/color/4060_benz_newcls-class2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1640.jpg,벤츠,수입,"1억180~1억4,790만원",7.6~10.1km/ℓ,가솔린,준대형,세단,CLS350,단종,2011-08-31,2014-11-01,4명,250km/h,"3,498cc",V6,FR,4등급,"101800000, 147900000",101800000,147900000,3498,"7.6, 10.1",7.6,10.1
2011 BMW 1시리즈(1세대),http://file.carisyou.com/newcar/color/4061_bmw_1series2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1641.jpg,BMW,수입,"3,970~6,250만원",10.0~16.5km/ℓ,"가솔린,디젤",준중형,쿠페,120d쿠페,단종,2011-05-23,2012-01-01,4명,0km/h,"1,995cc",직렬4기통,FR,1등급,"39700000, 62500000",39700000,62500000,1995,"10.0, 16.5",10.0,16.5
2011 벤츠 S클래스(5세대),http://file.carisyou.com/newcar/color/4062_benz_news-class2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1642.jpg,벤츠,수입,"1억2,020~2억2,450만원",7.6~11.5km/ℓ,"가솔린,디젤",대형,세단,S350블루텍,단종,2011-01-12,2013-11-26,5명,250km/h,"2,987cc",V6,FR,4등급,"120200000, 224500000",120200000,224500000,2987,"7.6, 11.5",7.6,11.5
2011 어울림 스피라,http://file.carisyou.com/newcar/color/4063_oullim_spirra2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1643.jpg,어울림,국산,"4,972~1억508만원",9.4km/ℓ,가솔린,준중형,쿠페,아이코닉,단종,2010-01-01,2012-01-01,2명,220km/h,"2,656cc",V6,MR,4등급,"49720000, 105080000",49720000,105080000,2656,9.4,9.4,9.4
2011 푸조 207,http://file.carisyou.com/newcar/color/4064_peugeot_2072011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1644.jpg,푸조,수입,"2,850만원",13.8km/ℓ,가솔린,소형,해치백,GT엘르패키지,단종,2010-12-20,2012-11-13,5명,190km/h,"1,598cc",직렬4기통,FF,2등급,28500000,28500000,28500000,1598,13.8,13.8,13.8
2011 인피니티 EX(1세대),http://file.carisyou.com/newcar/color/4065_infiniti_ex2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1645.jpg,인피니티,수입,"5,510만원",9.1km/ℓ,가솔린,준중형,SUV,35,단종,2010-12-21,2013-12-01,5명,231km/h,"3,498cc",V6DOHC,4WD,5등급,55100000,55100000,55100000,3498,9.1,9.1,9.1
2011 Chevrolet 스타크래프트밴,http://file.carisyou.com/newcar/color/4066_chevrolet_newstarcraftvan2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1646.jpg,쉐보레,국산,"1억500~1억1,500만원",5.5~5.7km/ℓ,가솔린,준중형,버스,9인승,단종,2010-12-20,2011-12-31,9명,160km/h,"5,328cc",V8,FR,5등급,"105000000, 115000000",105000000,115000000,5328,"5.5, 5.7",5.5,5.7
2011 폭스바겐 골프(6세대),http://file.carisyou.com/newcar/color/4067_volkswagen_newgolf2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1647.jpg,폭스바겐,수입,"3,190~4,390만원",12.6~21.9km/ℓ,"가솔린,디젤",준중형,해치백,1.6TDI블루모션,단종,2011-01-05,2011-08-31,5명,190km/h,"1,598cc",1.6TDI,FF,1등급,"31900000, 43900000",31900000,43900000,1598,"12.6, 21.9",12.6,21.9
2011 쌍용 슈퍼 렉스턴,http://file.carisyou.com/newcar/color/4068_ssangyong_superrexton2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1648.jpg,쌍용,국산,"2,495~4,014만원",10.7~11.4km/ℓ,디젤,중형,SUV,2WDRX4고급형,단종,2011-01-04,2012-04-01,7명,0km/h,"1,998cc",I4XVT,FR,3등급,"24950000, 40140000",24950000,40140000,1998,"10.7, 11.4",10.7,11.4
2011 쌍용 뉴 로디우스,http://file.carisyou.com/newcar/color/4070_ssangyong_rodius2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1649.jpg,쌍용,국산,"2,537~3,305만원",9.7~10.3km/ℓ,디젤,대형,RV,9인승2WDRD400,단종,2011-01-05,2012-01-01,9명,0km/h,"2,696cc",I5XDi,FR,4등급,"25370000, 33050000",25370000,33050000,2696,"9.7, 10.3",9.7,10.3
2011 쌍용 액티언 스포츠,http://file.carisyou.com/upload/2019/07/19/FILE_201907190459101820.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1650.jpg,쌍용,국산,"2,096~2,576만원",11.6km/ℓ,디젤,중형,픽업트럭,2WDAX5클럽,단종,2011-01-05,2012-01-11,5명,0km/h,"1,998cc",I4XVT,FR,3등급,"20960000, 25760000",20960000,25760000,1998,11.6,11.6,11.6
2011 쌍용 뉴 카이런,http://file.carisyou.com/newcar/color/4072_ssangyong_newkyron2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1651.jpg,쌍용,국산,"2,434~3,251만원",10.7~11.2km/ℓ,디젤,중형,SUV,2WDLV55인승,단종,2011-01-05,2012-01-01,5명,0km/h,"1,998cc",I4XVT,FR,3등급,"24340000, 32510000",24340000,32510000,1998,"10.7, 11.2",10.7,11.2
2011 혼다 레전드(4세대),http://file.carisyou.com/newcar/color/4073_honda_newlegend2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1652.jpg,혼다,수입,"7,250만원",8.9km/ℓ,가솔린,준대형,세단,3.7,단종,2010-01-01,2012-08-01,5명,0km/h,"3,664cc",V6,4WD,4등급,72500000,72500000,72500000,3664,8.9,8.9,8.9
2011 인피니티 G(4세대),http://file.carisyou.com/newcar/color/4074_infiniti_newg2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1653.jpg,인피니티,수입,"4,340~4,450만원",9.7km/ℓ,가솔린,중형,세단,25세단프리미엄,단종,2011-01-10,2013-12-01,5명,0km/h,"2,496cc",V6,FR,4등급,"43400000, 44500000",43400000,44500000,2496,9.7,9.7,9.7
2011 현대 벨로스터,http://file.carisyou.com/newcar/color/4075_hyundai_veloster2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1654.jpg,현대,국산,"1,790~2,200만원",12.4~13.6km/ℓ,가솔린,준중형,해치백,유니크,단종,2011-03-10,2013-03-17,4명,0km/h,"1,591cc",1.6GDI,FF,3등급,"17900000, 22000000",17900000,22000000,1591,"12.4, 13.6",12.4,13.6
2011 닛산 알티마(4세대),http://file.carisyou.com/newcar/color/4076_nissan_newaltima2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1655.jpg,닛산,수입,"3,330~3,650만원",10.3~11.6km/ℓ,가솔린,중형,세단,2.5CVT,단종,2011-01-05,2012-10-16,5명,0km/h,"2,488cc",2.5DOHC,FF,3등급,"33300000, 36500000",33300000,36500000,2488,"10.3, 11.6",10.3,11.6
2011 기아 뉴 모닝(TA),http://file.carisyou.com/upload/2019/07/18/FILE_201907180146483880.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1656.jpg,기아,국산,"830~1,378만원",15.1~22.0km/ℓ,"가솔린,엘피지",경형,해치백,밴,단종,2011-05-16,2012-08-19,2명,0km/h,998cc,1.0카파,FF,1등급,"8300000, 13780000",8300000,13780000,998,"15.1, 22.0",15.1,22.0
2011 스바루 포레스터(3세대),http://file.carisyou.com/newcar/color/4078_subaru_newforester2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1657.jpg,스바루,수입,"3,750만원",10.6km/ℓ,가솔린,준중형,SUV,2.5,단종,2011-01-17,2013-12-31,5명,0km/h,"2,498cc",수평대향4기통,4WD,4등급,37500000,37500000,37500000,2498,10.6,10.6,10.6
2012 벤츠 SLK클래스(3세대),http://file.carisyou.com/upload/2019/07/23/FILE_201907231126242360.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1658.jpg,벤츠,수입,"6,960~1억2,380만원",9.1~10.6km/ℓ,가솔린,소형,컨버터블,350블루이피션시,미정,,,2명,250km/h,"3,498cc",V6,FR,0등급,"69600000, 123800000",69600000,123800000,3498,"9.1, 10.6",9.1,10.6
2011 푸조 3008(1세대),http://file.carisyou.com/newcar/color/4080_peugeot_new30082011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1659.jpg,푸조,수입,"3,890~3,990만원",21.2km/ℓ,디젤,준중형,SUV,1.6HDi엑셀랑,단종,2011-02-07,2012-12-01,5명,177km/h,"1,560cc",4기통8밸브,FF,1등급,"38900000, 39900000",38900000,39900000,1560,21.2,21.2,21.2
2011 쉐보레 올란도,http://file.carisyou.com/newcar/color/4081_chevrolet_orlando2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1660.jpg,쉐보레,국산,"1,891~2,463만원",8.7~17.4km/ℓ,"디젤,엘피지",준중형,RV,LPGiLS일반형,단종,2011-03-01,2011-07-01,7명,0km/h,"1,998cc",ECOTEC2.0LPGi,FF,4등급,"18910000, 24630000",18910000,24630000,1998,"8.7, 17.4",8.7,17.4
2011 쉐보레 아베오,http://file.carisyou.com/newcar/color/4082_gmdaewoo_chevroletaveo2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1661.jpg,쉐보레,국산,"1,109~1,559만원",14.8~17.6km/ℓ,가솔린,소형,세단,세단1.6L일반형,단종,2011-02-16,2011-07-01,5명,0km/h,"1,598cc",16-ValveDOHC,FF,1등급,"11090000, 15590000",11090000,15590000,1598,"14.8, 17.6",14.8,17.6
2011 지프 랭글러(3세대),http://file.carisyou.com/newcar/color/4083_jeep_wrangler2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1662.jpg,지프,수입,"4,690~4,990만원",7.2~10.4km/ℓ,"가솔린,디젤","준중형,중형",SUV,70주년2도어,단종,2011-08-11,2012-01-01,4명,0km/h,"3,778cc",V6OHV,4WD,5등급,"46900000, 49900000",46900000,49900000,3778,"7.2, 10.4",7.2,10.4
2011 기아 더 프레스티지 K7,http://file.carisyou.com/newcar/color/4084_kia_k72011_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1663.jpg,기아,국산,"2,380~4,070만원",8.9~12.8km/ℓ,"가솔린,엘피지",준대형,세단,2.4GDI디럭스,단종,2011-02-14,2011-10-31,5명,0km/h,"2,359cc",2.4GDI,FF,2등급,"23800000, 40700000",23800000,40700000,2359,"8.9, 12.8",8.9,12.8
2011 랜드로버 레인지로버(3세대),http://file.carisyou.com/newcar/color/4085_landrover_newrangerover2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1664.jpg,랜드로버,수입,"1억4,950만원",9.6km/ℓ,디젤,대형,SUV,4.4TDV8보그,단종,2011-02-14,2013-02-01,5명,210km/h,"4,367cc",V8TurboDiesel,4WD,4등급,149500000,149500000,149500000,4367,9.6,9.6,9.6
2011 볼보 C30,http://file.carisyou.com/newcar/color/4086_volvo_newc302011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1665.jpg,볼보,수입,"3,810만원",14.1km/ℓ,디젤,준중형,해치백,D4,단종,2011-02-21,2013-04-01,4명,215km/h,"1,984cc",직렬5기통터보,FF,2등급,38100000,38100000,38100000,1984,14.1,14.1,14.1
2011 랜드로버 프리랜더2,http://file.carisyou.com/newcar/color/4087_landrover_newfreelander22011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1666.jpg,랜드로버,수입,"6,000~6,510만원",8.0~13.2km/ℓ,"가솔린,디젤",준중형,SUV,SD4HSE,단종,2011-02-23,2012-12-01,5명,190km/h,"2,179cc",4기통터보,4WD,3등급,"60000000, 65100000",60000000,65100000,2179,"8.0, 13.2",8.0,13.2
2011 기아 스포티지R,http://file.carisyou.com/upload/2019/07/19/FILE_201907190222356480.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1667.jpg,기아,국산,"2,035~3,025만원",10.8~17.4km/ℓ,"가솔린,디젤",준중형,SUV,디젤R2.02WDLX,단종,2011-03-02,2012-07-23,5명,0km/h,"1,995cc",E-VGTR2.0,FF,1등급,"20350000, 30250000",20350000,30250000,1995,"10.8, 17.4",10.8,17.4
2011 마세라티 콰트로포르테(5세대),http://file.carisyou.com/newcar/color/4089_maserati_quattroporte2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1668.jpg,마세라티,수입,"1억9,390~2억4,090만원",6.0~6.1km/ℓ,가솔린,대형,세단,4.2,단종,2011-06-01,2013-04-01,5명,270km/h,"4,244cc",V8,FR,5등급,"193900000, 240900000",193900000,240900000,4244,"6.0, 6.1",6.0,6.1
2011 마세라티 그란투리스모,http://file.carisyou.com/newcar/color/4090_maserati_granturismo2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1669.jpg,마세라티,수입,"1억8,140~2억3,550만원",5.6~6.7km/ℓ,가솔린,중형,쿠페,4.2,단종,2011-06-01,2015-06-01,4명,285km/h,"4,244cc",V8,FR,5등급,"181400000, 235500000",181400000,235500000,4244,"5.6, 6.7",5.6,6.7
2011 볼보 S60(2세대),http://file.carisyou.com/newcar/color/4091_volvo_news602011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1670.jpg,볼보,수입,"4,890~5,700만원",10.2~15.0km/ℓ,"가솔린,디젤",준중형,세단,T5,단종,2011-03-09,2012-09-01,5명,230km/h,"2,521cc",직렬5기통저압터보,FF,4등급,"48900000, 57000000",48900000,57000000,2521,"10.2, 15.0",10.2,15.0
2011 쉐보레 크루즈,http://file.carisyou.com/newcar/color/4092_gmdaewoo_chevroletcruze2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1671.jpg,쉐보레,국산,"1,413~2,142만원",13.0~19.7km/ℓ,"가솔린,디젤",준중형,세단,1.6LT,단종,2011-03-01,2011-07-19,5명,0km/h,"1,598cc",1.6DOHC,FF,1등급,"14130000, 21420000",14130000,21420000,1598,"13.0, 19.7",13.0,19.7
2011 쉐보레 스파크,http://file.carisyou.com/upload/2019/07/18/FILE_201907180151431540.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1672.jpg,쉐보레,국산,"774~1,279만원",13.6~21.0km/ℓ,"가솔린,엘피지",경형,해치백,승용밴,단종,2011-03-01,2011-07-01,2명,0km/h,995cc,1.0DOHC,FF,1등급,"7740000, 12790000",7740000,12790000,995,"13.6, 21.0",13.6,21.0
2011 토요타 코롤라(10세대),http://file.carisyou.com/newcar/color/4094_toyota_corolla2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1673.jpg,토요타,수입,"2,590~2,990만원",11.9km/ℓ,가솔린,준중형,세단,1.8CO,단종,2011-03-31,2013-01-01,5명,0km/h,"1,798cc",1.8DOHC,FF,3등급,"25900000, 29900000",25900000,29900000,1798,11.9,11.9,11.9
2012 현대 제네시스,http://file.carisyou.com/newcar/color/4095_hyundai_genesis2012_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1674.jpg,현대,국산,"4,211~7,582만원",9.0~10.6km/ℓ,가솔린,준대형,세단,BH330그랜드,단종,2011-03-09,2012-06-03,5명,0km/h,"3,342cc",3.3GDi,FR,3등급,"42110000, 75820000",42110000,75820000,3342,"9.0, 10.6",9.0,10.6
2012 현대 에쿠스(VI),http://file.carisyou.com/upload/2019/07/23/FILE_201907230222563990.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1675.jpg,현대,국산,"6,622~1억4,300만원",8.1~9.4km/ℓ,가솔린,대형,세단,VS380럭셔리,단종,2011-03-09,2012-12-05,5명,0km/h,"3,778cc",람다3.8GDi,FR,4등급,"66220000, 143000000",66220000,143000000,3778,"8.1, 9.4",8.1,9.4
2011 지프 컴패스(1세대),http://file.carisyou.com/newcar/color/4097_jeep_compass2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1676.jpg,지프,수입,"3,470~3,590만원",9.4~10.0km/ℓ,가솔린,준중형,SUV,리미티드CVT,단종,2011-03-13,2013-07-01,5명,180km/h,"2,360cc",I4DOHC,4WD,4등급,"34700000, 35900000",34700000,35900000,2360,"9.4, 10.0",9.4,10.0
